pot cont uptrend longerterm wly dly hly combo chart #netflix #stocks	$NFLX	0.433	pot cont uptrend longerterm
love donuts coffee hate plunges NN one time goes DD long term chart perfect buy	$DNKN	0.291	perfect buy
long brealout trade	$GPRO	0.594	long brealout trade
starbucks' digital strategy drive significant growth customer loyalty	$SBUX	0.388	digital strategy drive significant growth customer loyalty
stock options trade would doubled money	$BBBY	0.218	stock options trade would doubled money
@foolbullNN guess seen NN month picture results company's tech works better load	$RXII	0.446	company's tech works better load
report apple signs google's cloud uses much less amazon's	$GOOG	0.379	report apple signs google's cloud
run forest run Emark Emark #stocks	$AAPL	0.374	run forest run Emark Emark
commented parkervision aggressive buy NN	$ITC	0.306	aggressive buy
ca {head & shoulders} bullish reversal setup breakout oil gas pipleline stock	$ENB.CA	0.441	bullish reversal setup breakout
holding gains around DD area we'll see long	$NFLX	0.304	holding gain
today's losers	$BLUE	-0.317	today's losers
bearish outside day tuesday significant NN day resistance still intact opinion	$SDS	-0.520	bearish outside day
commodity channel index indicator signaled oversold #stockmarket	$FB	0.324	commodity channel index indicator signaled oversold
can't get back DD lol jeez	$TSLA	-0.219	can't get back DD
yeah lets go NNs lol	$TSLA	-0.355	yeah lets go
DD lower bollinger band DD #regn	$REGN	0.345	lower bollinger band
airplane hospitality industries set sights #cuba	$AAL	0.405	airplane hospitality industries set sights #cuba
sector stocks leading today	$LNC	0.454	sector stocks leading today
impressive numbers oracle pops earnings; adobe poised follow via @thestreet #commerce #saas	$ADBE	0.342	impressive numbers
utilities still inside range triangle trying break NNday sma served perfect support/resist NN mos	$XLU	-0.064	trying break NNday sma
still holding NN yday biggie	$RXII	0.383	still holding NN yday
bot NN NN	$TZA	0.208	
buyback trending right spending shares pricier hopefully pull back w NN NN qNN closing vwap	$CPIX	-0.231	hopefully pull back
debt anyway eating RR ebit becomes risk capital guaranteed interest payouts lost huge still hopeful	$PAL	-0.172	lost huge still hopeful
shorting pig Qmark sounds emotional great way trade	$SPY	-0.457	shorting pig
active puts @ cboe; RR/NN NN oct NN & jan NN janNN NN	$AAPL	-0.490	active puts
deutsche bank cuts	$SBUX	-0.539	deutsche bank cuts
sector stocks leading today	$DHI	0.454	sector stocks leading today
breakout today reporting earnings last night	$FTI	0.554	breakout today reporting earnings last night
short setups looking nice really nice |	$AMGN	-0.464	short setups looking nice really nice
sold jan NN DD puts lows pull back	$AAPL	-0.336	sold jan NN DD puts lows pull back
people thk failure 'cos jst RR users bt they're forgetting potential relative value users	$FB	0.107	orgetting potential relative value users
sold NN DD hedging NN letting calls ride solo	$TZA	0.385	letting calls ride solo
u active stock wars NN RR NN RR NN RR NN RR NN RR #stockwars	$AMZN	0.246	NN RR
NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR NN RR	$SLW	0.149	NN RR
google ibm arm amd begin assault intel's server franchise	$IBM	0.348	google ibm arm amd begin assault intel's server franchise
@weezymiyagi cook supply chain expert u think would allow shortage deter Qmark //sorry longs correction mode $$	$QCOM	-0.420	sorry longs correction mode
NN longs RR/NN close NN NN NN NN NN NN NN NN NN NN NN NN NN NN i'm NN RR Qmark	$GE	0.511	longs
take shot NN NN	$UVXY	-0.223	take shot
relief rally becomes belief rally Qmark	$SPY	0.387	relief rally becomes belief rally Qmark
hits NN bounces time buy	$AAPL	0.506	time buy
china overtake us largest online gaming market says report	$NQ	0.226	largest online gaming market
notable gainers among liquid option names morning include NN RR NN RR NN RR NN RR NN RR	$WDC	0.513	notable gainers among liquid option names morning
NN days without even one dollar pull back see big day near future dont know	$AAPL	-0.424	see big day near future
NN longs RR/NN close NN NN NN NN NN NN NN NN NN NN NN NN NN NN i'm NN RR Qmark	$SWHC	0.511	longs
hope crush Emark	$DDD	0.012	hope crush Emark
china winners	$CTRP	0.452	china winners
downbeaten stocks may ripe buys	$AA	0.316	downbeaten stocks may ripe buys
oil prices oil stocks looking less cheap	$AREX	-0.420	oil prices oil stocks looking less cheap
still	$TZA	0.309	still
RR since RR buy signal resistance NN NN expect NN pullback NNnd half day NN break abov NN NN & continue rally NN days	$OSUR	0.552	RR since RR buy signal
increases annual dividend target DD/share DD/share	$LNT	0.324	increases annual dividend
today's close RR/NN i'm long longer term technical swing long basis	$TWTR	0.591	longer term technical swing long basis
#china #electriccar maker china car sales NN RR also may feed momentum run lately	$TSLA	0.225	may feed momentum run lately
dji overbought	$CVX	-0.296	overbought
looks set fall	$MCD	-0.545	looks set fall
pretty steady accumulation support today purdy	$AGU	0.464	pretty steady accumulation support
NN⃣NN⃣biggest market losers	$ZYNE	-0.369	biggest market losers
hits high DD Emark NN RR friday's DD buy call Emark	$MINE	0.120	buy call Emark
gopro closes near key support zone @bartscharts	$GPRO	-0.239	closes near key support zone
lot high flyers like position r getting wings clipped today would blame NNonth comment yellen	$NFLX	-0.294	getting wings clipped today
staying open good sign Emark Emark Emark	$RNN	0.551	staying open good sign Emark Emark Emark
downgrades #stocks #investing #tradeideas	$MFA	-0.463	downgrade
NN RR NN awful NN NN	$SLV	-0.591	awful
getting killed calls we`ll see happens next	$CSCO	-0.421	getting killed calls
DD support hope holds look	$ATRS	0.036	support hope holds look
stole tweet really surprised took NN pinned around rt @totalguru could possibly even seeNN today	$AAPL	0.142	could possibly even seeNN
putting little short prevailing wisdom notwithstanding	$F	-0.454	putting little short
equities recently tagged #undervalued closingbell community	$GPRO	0.353	equities recently tagged #undervalued
higher expected much lower hmmm	$NFLX	0.403	higher expecte
long april DD calls	$XLU	0.725	long april DD calls
reports qNN eps DD vs DD est; revenues DDm vs DDm est	$FIX	0.166	revenues DDm vs DDm est
bullish stocks twitter dip	$GOOGL	0.408	bullish stocks twitter dip
put money better option drug already make money n indication potential next qe	$HZNP	0.333	put money better option drug already make money
rt @woowtrading checkout chart cautious u late party	$ARNA	-0.273	cautious u late party
exit reversal NN x NNk shares DD long getting follow either side price action	$ENDP	0.469	long
adding puts mentioned earlier easier play right short term	$AMZN	-0.509	adding puts
yahoo's getting lots attention verizon still bidder beat	$YHOO	0.200	yahoo's getting lots attention
going	$COMPQ	-0.559	going
@dynaxjobs bullish analystsstock tickr michael james enterprises incmonday sold	$ACET	-0.485	monday sold
windows NN awful force upgrade pc without consent Qmark #windows #microsoft	$MSFT	-0.490	windows NN awful
breakout watch tues	$NLSN	0.352	breakout watch
yelp Emark china onboard looking good paris conference december	$PLUG	0.437	looking good
reporting today reward better good earnings sold NN last two days yet rallied	$SU	0.285	reward better good earnings
record number passengers served NN #airlines	$ALK	0.638	record number passengers served NN
worst stock NN	$JCP	-0.942	worst stock NN
record number passengers served NN #airlines	$DAL	0.638	record number passengers served NN
chinese adr's heading higher watchlist	$YOKU	0.298	chinese adr's heading higher
isolationism Qmark another sell rating sell ratings spy qqq iwm several companies	$BLUE	-0.389	another sell rating
institutions seem like class stocks NNRR shares	$SPN	0.422	institutions seem like class stocks
like idea people think safe market drops Emark Emark Emark proven minutes ago	$AAPL	-0.399	people think safe market drops Emark Emark
camera protruding like losing #samsung #iphoneNN #iphonese #samsunggalaxy	$AAPL	-0.283	losing
@pinoyplaya balance sheet value penney stock Emark Emark Emark	$PLUG	-0.507	balance sheet value penney stock
watchlist top	$APC	0.342	watchlist top stocks
upgraded buy @ argus w/ DD pt almost think NNpt run NN weeks would sell signal	$TSLA	0.349	upgraded buy @ argus
@dividendmaster model x recall stock still green x rocket Qmark	$TSLA	0.274	tock still green
ah bottom losses NN NN NN NN NN NN NN NN RR	$CWEI	-0.434	bottom losses
like christmas may	$FB	0.341	like christmas may
get wealthy #zuckerberg & #fb added productivity like #gates #jobs #ford #ellison fb's glorified scrapbook	$FB	-0.270	fb's glorified scrapbook
morning movers starbucks slips downgrade; arcelormittal gains @barronsonline	$MT	0.336	slips downgrade
looking sales curious drop among #oversold	$ICLR	0.406	#oversold
@vegastraderNN looks like good entry	$QIHU	0.453	looks like good entry
NN support	$IBB	0.188	NN support
tensions grow china japan islands @mktplaceradio	$EWH	-0.059	tensions grow china japan
play longs	$SA	0.273	play longs
ah bottom losses NN NN NN NN NN NN NN NN RR	$CTRP	-0.367	bottom losses
u think pandora game changer please check spotfy	$P	-0.393	u think pandora game changer please check spotfy
support NN NN	$AMRN	0.117	support NN NN
bullish stocks twitter dip	$STZ	0.408	bullish stocks twitter dip
pivotal sees RR upside alphabet	$GOOGL	0.372	pivotal sees RR upside alphabet
know back seat Qmark sit tesla recalls NN NN model x cars	$TSLA	-0.319	recalls
breaking good vol parser buy signal noticed bob langs comments looking NN fast	$CTRP	0.418	breaking good vol parser buy signal
ah bottom losses NN NN NN NN NN NN NN NN RR	$OASM	-0.340	bottom losses
#fang NN vs ytd RR vs NN RR vs NN RR vs NN RR vs NN RRs & p NN NN RR vs NN RR	$FB	0.225	RR vs NN RR
free money NN almost easy sell open every day	$AAPL	-0.126	easy sell open every day
trades today currently NN RR net long ended day NN RR due NN RR NN RR NN RR NN RR	$JJSF	-0.102	ended day
highest call put ratio	$INVA	0.348	highest call put ratio
google inc completes acquisition icoa inc	$GOOG	0.264	google inc completes acquisition icoa
gift weekly NNs NN play RR announcement sell NN target	$TSLA	-0.287	play RR announcement sell
trades mid upper range break yet either direction	$AMZN	0.059	break yet either direction
squeezes nakeds might lose everything i've played game head handed go elsewhere	$SGYP	0.053	go elsewhere
said decision patents look strong com	$AMRN	0.357	patents look strong com
unusual call activity	$CMG	0.332	unusual call activity
cisco agree buy RR get RR return	$CSCO	0.346	agree buy
baltic dry index lower NN days NN years	$BDI	-0.482	baltic dry index lower NN days NN years
stalled @ NN NN previously looking enter near DD	$NFLX	0.258	stalled @ NN NN previously looking enter near DD
c'mon bulls buy dips Emark	$SPY	0.228	c'mon bulls buy dips Emark
@businesstechsa buy alert bellmichael james ent buying	$EBAY	-0.517	buying
stock high probability rallying tomorrow and/or early next week	$VOLC	0.720	stock high probability rallying
sell sell sell short sell idiots leave em holding bag going end like worthless bloated pos	$VRX	-0.392	sell sell sell short sell idiots leave em holding bag going end like worthless bloated pos
breakout DD would constitute technical entry short term trader	$YHOO	0.389	breakout DD would constitute technical entry short term trader
red dragging	$QQQ	-0.416	red dragging
china winners	$BIDU	0.452	china winners
@weezymiyagi cook supply chain expert u think would allow shortage deter Qmark //sorry longs correction mode $$	$AAPL	-0.335	sorry longs correction mode
@markbspiegel powerwall "crazy hook" revenues/profits Qmark hyping DD short	$TSLA	-0.276	short
back NN NN hours good news coming i'll hold thirty large make beg like dog buy @ NN NN	$ANTH	0.436	good news coming i'll hold thirty large
nice see turn corner Emark better plugging believe Emark	$PLUG	0.302	nice see turn corner Emark
crazy ceo marissa mayer would receive multiple millions dollars failing turn around #fresheyes	$YHOO	-0.504	crazy ceo marissa mayer would receive multiple millions dollars failing turn around
drugs biotech getting perky via @barronsonline	$MRK	0.387	drugs biotech getting perky
profit taking morning Qmark pressure stock i'm still bullish	$AAPL	0.406	i'm still bullish
hit short term target NN sma expecting retest retest gap even meeting Qmark	$AAPL	0.160	hit short term target NN sma
rt @erob next long i'm eyeing DD/i'm going one NN shares though	$NSM	0.426	next long i'm eyeing
draghi start soon maybe new buy program	$SPY	0.173	maybe new buy program
unusual call buying NNx average volume NNx NNx NNx NNx NNx NNx NNx	$DVN	0.336	unusual call buying
boosts oil production record talks cap output via @business	$SPX	-0.241	iraq boosts oil production record
reasons caution chinese stocks	$DANG	-0.317	reasons caution chinese stocks
short setups looking nice really nice |	$HRTX	-0.464	short setups looking nice really nice
hits high DD Emark NN RR friday's DD buy call Emark	$ANPPF	0.115	buy call Emark
@jackhoya hell would touch right Qmark " bought steve jobs passed away antennagate happened	$AAPL	-0.433	hell would touch right Qmark
@byrnerws using cloud	$AAPL	0.241	using cloud
pie sky Qmark	$AMZN	0.365	pie sky
trade ideas matthews international corporation matw today's strong radar stock	$MATW	0.471	today's strong radar stock
@rjr went long short acct Emark good one lol	$AAPL	0.000	went long short acct
synergy pharma soars RR today positive phase NN results	$SGYP	0.623	synergy pharma soars RR today positive phase NN results
unusual call activity	$ASHR	0.421	unusual call activity
another NN week tight pattern trigger NN NN	$AMT	0.000	tight pattern
moved upper bollinger band	$TXN	0.498	moved upper bollinger band
breaking	$AMZN	0.251	breaking
NN calls buying activity expiring NNth mar vol NN	$TRIP	0.473	NN calls buying activity
unusual call activity	$C	0.332	unusual call activity
downgrade good opportunity buy sell buy taxable event Emark	$SBUX	0.255	good opportunity buy
earnings season underway slipping NN % report today close railroad stock others report	$CSX	0.000	today close
breaking	$CTRP	0.364	breaking
suggestion puts buy see going NN	$AAPL	-0.487	suggestion puts buy
anyone know what's big sell Qmark	$CYBX	-0.471	anyone know what's big sell Qmark
NN top japan etfs surge higher NNh	$ITF	0.456	NN top japan etfs surge higher NNh
closed buy NN NN lots NN NN NN NN pips total today NN NN pips visit trades	$FB	0.466	closed buy
vivus bear raid effect stock RR	$VVUS	-0.570	bear raid effect
massive short squeeze opportunity here; similar happened & corzin; puts hghst since 'NN	$GMCR	-0.201	massive short squeeze opportunity
NN NN dj ak steel revenue rises RR auto sector demand acquisition	$AKS	0.420	teel revenue rises RR auto sector demand
best stocks NN | via @reformedbroker	$CAT	0.463	best stocks NN
board assess alibaba softbank proposal wsj sources	$YHOO	0.196	board assess alibaba softbank proposal
NN RR NN NN picking speed may NN calls RR NN next week DD calls NNc	$SDS	0.410	picking speed
@ophirgottlieb stock ripping	$COWN	0.243	stock ripping
missed big time low NN's back nov NN get punked one NN NN	$ACAD	0.306	NN NN
excited may take visit NN whole foods market slated open doors may NN silver lake la	$WFM	0.417	whole foods market slated open doors may NN
NN/NN trends turn bullish today resistance level DD	$BBRY	0.561	NN/NN trends turn bullish today
homebuilders lead sustained stock market rally Qmark	$XHB	0.156	homebuilders lead sustained stock market rally Qmark
full bull call spread ranging july jan NN lets see baby	$AMRN	0.681	full bull call spread ranging
RR peter smedley reiterates jd sports fashion buy & ↑tp ahead fyNN thurs NN april "forecast risk firmly upside" #panmure	$JD	0.479	peter smedley reiterates jd sports fashion buy
institutions seem like class stocks NNRR shares	$BHI	0.422	institutions seem like class stocks
commented time embrace dividend growth	$WYN	0.284	time embrace dividend growth
nobody wants electric car even cheap	$TSLA	-0.251	nobody wants electric car
stock climbs barron's sees RR upside jim cramer's take	$AAPL	0.517	stock climbs barron's sees RR upside
rt expstocktrader homework co founder new stock get ground floor	$AAPL	0.000	
jetblue short squeeze ready upside w crossing important technical level	$JBLU	0.532	short squeeze ready upside w crossing important technical level
launching marketing cloud Qmark even compete vs Qmark threaten data partnership still keeps relevant Qmark	$NLSN	0.365	launching marketing cloud
addding tsla ss added small vrx long	$VRX	0.443	addding tsla ss added small vrx long
hits high DD Emark NN RR friday's DD buy call Emark	$LIFE	0.422	buy call Emark
oil prices oil stocks looking less cheap	$OIL	-0.420	oil prices oil stocks looking less cheap
who's buying Qmark	$GTAT	0.111	who's buying Qmark
#ftseNN ends gains anglo american jumps	$RIO	0.111	anglo american jumps RR
component supplier falls sale	$CRUS	-0.401	component supplier falls sale
nice day rally Emark	$AMZN	0.529	nice day rally Emark
hod posted buy pm DD	$EFUT	0.354	posted buy pm DD
jeff smith fire marissa mayer back NN	$YHOO	-0.327	fire marissa maye
@tstrar @optiongoddess looking good	$YELP	0.400	looking good
amazing run since middle march obvious quality/tastiness burgers factored price advance	$SONC	0.666	amazing run since middle march
vr headsets generate DDm revenue NN #virtualreality	$FB	0.236	generate DDm revenue
could lotto winners	$SRPT	0.290	could lotto winners
abc bullish pattern targets	$CHKP	0.496	abc bullish pattern
institutions seem like class stocks NNRR shares	$FTI	0.422	institutions seem like class stocks
sirius xm's lucrative e sports opportunity	$SIRI	0.348	lucrative e sports opportunity
w/ solid start #ecommerce checkout momentum tbd wwdc #fintech #digitalwallets	$V	0.388	momentum
NN million new internet users added globally every year	$AMZN	0.337	NN million new internet users added globally every year
equity indexes working positive engulfing march small caps / semis fakeout b/out	$SMH	0.308	equity indexes working positive engulfing march
big year delivers DDm pay hike ceo bradway DDm #pharma @tracystaton	$AMGN	0.428	big year
much better day	$GRPN	0.377	much better day
added nxpi going DD next earnings mmw's Emark	$NXPI	0.603	added nxpi
going back slowly; tcNN alert example glb;	$TSE	0.119	going back slowly
added long friday close	$BLUE	0.513	added long friday close
nice day rally Emark	$WMT	0.529	nice day rally Emark
fast NNpc dive $$	$SPY	-0.260	fast NNpc dive
gold miners bullish percent index weekly RR/NN	$GDX	0.000	
active puts @ cboe; RR/NN NN oct NN & jan NN janNN NN	$LAMR	-0.490	active puts
@daddeo u still Qmark wanted get morning missed Emark	$ECA	0.376	wanted get morning missed Emark
bot NN NN	$KCG	0.384	bot NN NN
regional bank clearing new NNweek high good base relatively thin	$OKSB	0.384	clearing new NNweek high good base
vision short term consolidation movement higher	$NFLX	0.231	short term consolidation movement higher
still dog going much lower week	$FB	-0.421	still dog going much lower week
china electric car maker china car sales NN RR also may feed momentum run lately #tesla #trade	$TSLA	-0.057	china electric car maker china car sales NN RR
scans later couple notes rarely intermarket rs list NNpt mover week went NN NN	$GLD	0.462	went NN NN
remember squeeze market dips	$JCP	0.360	remember squeeze market di
rt keep eye @rsblades needs make solid break thru current resistance DD could run DD short order	$AWAY	0.184	needs make solid break thru current resistance
rsi lowest level since october NN	$DIA	0.165	rsi lowest level since october NN
activision blizzard media networks announces record #esports viewership partnered NN #tournament	$ATVI	0.259	announces record #esports viewership
well go least know sector white hot next week huge buy names nice work	$NUE	0.608	huge buy names
NN times advertisers Qmark @jack @support suspends advertisers explanation #custserv	$FB	0.528	NN times advertisers
@binksterNN er's lol looking correlation foreign price charts poised breakout	$ARIA	0.500	poised breakout
aapl day lowsee #share	$INFI	-0.007	
back highs energy play trying break NN day range NN NN long #stocks #investing #tradeideas	$SDRL	0.651	NN NN long
indexes & industry groups track closed friday rs line new highs	$SOX	0.371	closed friday rs line new highs
gonna start shorting every RR move	$UGAZ	-0.620	gonna start shorting every RR
@ivanhoff large cap tech finally trying catch rest market	$QQQ	0.373	large cap tech finally trying catch rest market
got good news today exercised option take cdNN program outside n & china & pay DDmln fee	$JUNO	0.455	got good news today
room go	$ESRX	0.420	room go
dilution scare Emark Emark Emark	$ETRM	0.221	dilution scare Emark Emark Emark
bumped resistance NN times NNin NNth charm Qmark	$CLF	-0.067	bumped resistance NN times NNin
boosts oil production record talks cap output via @business	$NUGT	-0.241	iraq boosts oil production record
watch momentum DD	$NVDQ	0.405	watch momentum
tesla RR yearly return ordinary occurrence	$TSLA	0.342	RR yearly return ordinary occurrence
gonna short tomorrow's opening	$TSLA	-0.641	gonna short tomorrow's opening
riding NNdma higher dropping NNdma dips sign healthy advancing stock stays NNdma	$ATHX	0.401	sign healthy advancing stock stays NNdma
oh man want big would awesome tomo Emark @nbardta @gatorbay @themoneysquare @optionassassin	$SPY	-0.675	big would awesome
intuitive surgical great financial position take look	$ISRG	0.406	n great financial position
day traders flushed start going slowly	$RNN	0.411	start going slowly
today's losers	$ICPT	-0.317	today's losers
may lower entry point confirm chart update explains key points confirmation key	$PX	0.279	may lower entry point
charts flashing oversold	$RAD	0.269	charts flashing oversold
long NN NN	$TSPT	0.499	long
ackman's pershing square trims stake mondelez	$MDLZ	-0.498	trims stake
#fintech provider cachet financial solutions surging forward today post earnings NN RR #momo	$JKHY	0.000	NN RR
sto apr RR call spreads NN NN	$FB	0.347	
NN best analyst rated stocks last NNhrs view ratings	$ORCL	0.509	NN best analyst rated stocks
beat estimates still go lack new products	$AAPL	-0.248	still go lack new products
@plennejm think plenty room run lots momentum continue pushing new highs currently pt DD	$JAZZ	0.570	think plenty room run lots momentum continue pushing new highs
dump minor loss Emark	$ASTX	-0.676	dump minor loss
NN puts lookin' ill lets burn Emark looking bottom NN NNish Emark	$SPY	-0.382	lets burn Emark
hear short crap every time jumps back range NN bucks	$SINA	0.328	every time jumps back range
@gerberkawasaki bit disappointed apple watch expecting bigger updates otherwise long	$AAPL	0.232	otherwise long
bottom right Qmark	$PRGN	0.265	bottom right Qmark
accumulating gobs outshined $$	$ET	0.448	accumulating
charter stock gains ahead fcc approval time warner cable deal #stockaction	$CHTR	0.431	
good morning Emark here's trending among #investors morning	$OUTR	0.216	trending
anyone else see issue wonder stock sucks	$EBAY	-0.454	anyone else see issue wonder stock sucks
unusual call activity	$GOOG	0.332	unusual call activity
@beckyhiu green lol make cover ugliness #ftw rs yesterday boom today	$RDEN	0.242	green lol make cover ugliness
NN⃣NN⃣biggest market losers	$ASPS	-0.438	biggest market losers
unusual call activity	$CLF	0.332	unusual call activity
quality stocks high cash returns	$PPC	0.274	quality stocks high cash returns
play longs	$HTS	0.273	play longs
NN⃣NN⃣biggest market losers	$VRX	-0.438	biggest market losers
bmw takes leap ahead tesla #carshare #sustainabletransport @teslamotors	$BAMXY	0.567	bmw takes leap ahead tesla
short interest increases yet via @ryandetrick	$SPY	-0.502	short interest increases yet
#netflix raising prices NN subscribers DD paying DD paying DD next month cancel Qmark	$NFLX	-0.131	netflix raising prices NN subscribers DD
covered last NN NN	$SCTY	0.309	covered last
#fedday looking sharp move equities seeing getting hammered even though market	$HD	0.366	looking sharp move equities
fear mechanically driving public markets lower record corp cash & cheap financing fueling wave acquisitions	$TEA	0.390	cash & cheap financing fueling wave acquisitions
juniper tumbles qNN warning; cisco also lower	$JNPR	-0.556	juniper tumbles qNN warning
nice names watch tomorrow long DD short DD potential r/g short DD #stocks	$TNET	0.000	
decent pull back	$WX	-0.325	decent pull back
google baidu tesla fast track create 'robot cars' #autonomous #selfdrive	$GOOGL	0.268	google baidu tesla fast track create 'robot cars'
surprised DD oil cheaper oil introduce shipment higher tanker rates	$FRO	0.150	cheaper oil introduce shipment higher tanker rates
play today aint bad iether	$WYNN	0.345	aint bad iether
NN points yesterday's trade entry alert target DD @bullsonwallst	$AMZN	0.426	NN points yesterday's trade entry alert
@agentzero jim cramer recommend last week Qmark what's behind drop Qmark " haha Emark	$AMBA	-0.415	what's behind drop Qmark
pure garbage stock	$EBAY	-0.946	pure garbage stock
whole semiconductor space looks interesting chart wise	$SMH	0.333	whole semiconductor space looks interesting
sheryl sandberg sells NN NN shares facebook inc stock via @ratingsnetwork	$FB	-0.186	sells NN NN shares facebook
qNN disappoints #software licenses real problem Qmark #cloud growth trails	$ORCL	0.181	trails
cnbc up'd short lololol @keytraderNN @camillehurn @wartenberghans @traderscom @johnconaway @ultrashortNN @thedaytradr	$V	-0.377	short
@sherylsandberg stock split Qmark sure psychological would likely buy DD stocks DD stocks	$FB	0.275	stock split Qmark
@dasan best case NN years different today efficient boring	$GOOG	0.118	efficient boring
update buy point changed NN NN today	$AMZN	0.194	buy point changed NN NN
seat belt recall Qmark cares i'm buyer	$TSLA	0.598	i'm buyer
stocks higher afternoon trade; intel nears buy point	$UA	0.314	stocks higher afternoon trade
NN puts lookin' ill lets burn Emark looking bottom NN NNish Emark	$AAPL	-0.382	lets burn Emark
i'm glad got stopped DD weeklies enter next monday #earnings run	$AAPL	-0.039	i'm glad got stopped
NN RR	$QLYS	-0.259	
covered call alerts & investorsobserver today #optionstrading #coveredcalls	$SCTY	0.329	covered call
sold half long DD DD entry yesterday noted moved stop entry price	$UGAZ	0.259	sold half long
RR upside left next NN mnths based nov NN RR based july NN history rhymes	$BIDU	0.222	RR upside left next NN mnths
jan sinking ship	$HK	-0.573	sinking ship
jan NN NN put big print NNk DD	$SYMC	-0.451	jan NN NN put big print
NN longs RR/NN close NN NN NN NN NN NN NN NN NN NN NN NN NN NN i'm NN RR Qmark	$CLWR	0.511	longs
@stocksthattalks loading Qmark future profits huge surely investing stock based qNN	$YELP	0.294	future profits huge
major pump dump coming week follow money	$OCN	-0.133	major pump dump coming week
rt @stocktwitsNN mostly red tape morning biggest stNN gainers	$PKT	0.452	biggest stNN gainers
still like challenge trade i'll wait little longer entering	$UGAZ	0.168	wait little longer entering
@catskillfishing note monthly chart & recaptured support possible double bottom set	$GLD	0.272	possible double bottom set
short week next week charts targeting high DD DD DD still holding NN shares NN sl NN NN	$TZA	-0.134	short week next week
breaking NN week highs timing looks great	$IGE	0.419	breaking NN week highs timing looks great
jetblue short squeeze ready upside w crossing important technical level	$MGM	0.219	short squeeze ready upside w crossing important technical level
clearing descending trend line / buy area	$AAPL	0.529	buy area
google ibm arm amd begin assault intel's server franchise	$INTC	-0.302	begin assault intel
today bought	$YHOO	0.087	today bought
@hNNkNN sounds like getting treatment analysts conjuring metrics bring boost short positions	$AAPL	-0.312	analysts conjuring metrics bring boost short positions
tv remote control maker surges deal comcast	$CMCSA	0.395	surges deal
chanos pick one would	$STX	0.489	pick one would
stocks higher afternoon trade; intel nears buy point	$AA	0.314	stocks higher afternoon trade
@daytraderbio sure see much side thus week	$TSLA	-0.189	sure see much side thus week
memories one believes flyin' anymore	$PCLN	-0.287	one believes flyin' anymore
NN NN	$TNA	0.322	NN NN
